train_order,algorithm,features,n_features,train_time,mem_max,roc_auc,f1,accuracy,confusion_matrix
8,"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None,
              enable_categorical=False, eval_metric='mlogloss', gamma=None,
              gpu_id=None, importance_type=None, interaction_constraints=None,
              learning_rate=None, max_delta_step=None, max_depth=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, reg_alpha=None,
              reg_lambda=None, scale_pos_weight=None, subsample=None,
              tree_method=None, use_label_encoder=False,
              validate_parameters=None, verbosity=None)","('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4167', '4163', '4147', '4135', '4015', '3968', '3964', '3902', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3808', '3793', '3785', '3781', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3274', '3267', '3265', '3255', '3214', '3211', '3145', '3143', '3134', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2884', '2876', '2873', '2872', '2828', '2806', '2787', '2764', '2720', '2719', '2711', '2708', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2082', '2080', '2060', '2051', '1993', '1981', '1978', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1834', '1804', '1796', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1628', '1620', '1590', '1578', '1565', '1551', '1537', '1482', '1479', '1476', '1449', '1437', '1435', '1418', '1398', '1365', '1355', '1325', '1283', '1270', '1232', '1218', '1210', '1194', '1178', '1150', '1148', '1095', '1012', '1005', '998', '970', '965', '956', '946', '916', '915', '907', '902', '901', '851', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '662', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '412', '406', '386', '384', '372', '363', '157', '8', 'Unnamed: 0')",222,227.73695370000019,2279.6484375,0.899569261666931,0.7735191637630662,0.836272040302267,"[[221  17]
 [ 48 111]]"
10,GradientBoostingClassifier(),"('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4167', '4163', '4147', '4135', '4015', '3968', '3964', '3902', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3808', '3793', '3785', '3781', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3274', '3267', '3265', '3255', '3214', '3211', '3145', '3143', '3134', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2884', '2876', '2873', '2872', '2828', '2806', '2787', '2764', '2720', '2719', '2711', '2708', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2082', '2080', '2060', '2051', '1993', '1981', '1978', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1834', '1804', '1796', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1628', '1620', '1590', '1578', '1565', '1551', '1537', '1482', '1479', '1476', '1449', '1437', '1435', '1418', '1398', '1365', '1355', '1325', '1283', '1270', '1232', '1218', '1210', '1194', '1178', '1150', '1148', '1095', '1012', '1005', '998', '970', '965', '956', '946', '916', '915', '907', '902', '901', '851', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '662', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '412', '406', '386', '384', '372', '363', '157', '8', 'Unnamed: 0')",222,67.93686789999992,2274.96484375,0.8979044447967867,0.7647058823529412,0.8387909319899244,"[[229   9]
 [ 55 104]]"
15,GradientBoostingClassifier(),"('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4163', '4147', '4135', '4015', '3968', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3808', '3793', '3785', '3781', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3274', '3267', '3265', '3255', '3214', '3211', '3145', '3143', '3125', '3122', '3107', '3066', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2876', '2873', '2872', '2828', '2806', '2764', '2719', '2711', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2082', '2080', '2060', '2051', '1993', '1981', '1978', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1804', '1796', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1620', '1578', '1565', '1551', '1537', '1476', '1449', '1437', '1435', '1418', '1398', '1365', '1355', '1325', '1283', '1270', '1232', '1218', '1210', '1194', '1178', '1148', '1095', '1012', '1005', '998', '965', '956', '946', '916', '915', '907', '902', '901', '851', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '412', '406', '386', '372', '363', '157', '8', 'Unnamed: 0')",202,68.46643749999976,2345.37890625,0.8968870567094762,0.7629629629629628,0.8387909319899244,"[[230   8]
 [ 56 103]]"
11,HistGradientBoostingClassifier(),"('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4167', '4163', '4147', '4135', '4015', '3968', '3964', '3902', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3808', '3793', '3785', '3781', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3274', '3267', '3265', '3255', '3214', '3211', '3145', '3143', '3134', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2884', '2876', '2873', '2872', '2828', '2806', '2787', '2764', '2720', '2719', '2711', '2708', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2082', '2080', '2060', '2051', '1993', '1981', '1978', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1834', '1804', '1796', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1628', '1620', '1590', '1578', '1565', '1551', '1537', '1482', '1479', '1476', '1449', '1437', '1435', '1418', '1398', '1365', '1355', '1325', '1283', '1270', '1232', '1218', '1210', '1194', '1178', '1150', '1148', '1095', '1012', '1005', '998', '970', '965', '956', '946', '916', '915', '907', '902', '901', '851', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '662', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '412', '406', '386', '384', '372', '363', '157', '8', 'Unnamed: 0')",222,705.0592921999998,2326.40234375,0.896503884572697,0.7793103448275861,0.8387909319899244,"[[220  18]
 [ 46 113]]"
2,GaussianProcessClassifier(n_jobs=-1),"('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4167', '4163', '4147', '4135', '4015', '3968', '3964', '3902', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3808', '3793', '3785', '3781', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3274', '3267', '3265', '3255', '3214', '3211', '3145', '3143', '3134', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2884', '2876', '2873', '2872', '2828', '2806', '2787', '2764', '2720', '2719', '2711', '2708', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2082', '2080', '2060', '2051', '1993', '1981', '1978', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1834', '1804', '1796', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1628', '1620', '1590', '1578', '1565', '1551', '1537', '1482', '1479', '1476', '1449', '1437', '1435', '1418', '1398', '1365', '1355', '1325', '1283', '1270', '1232', '1218', '1210', '1194', '1178', '1150', '1148', '1095', '1012', '1005', '998', '970', '965', '956', '946', '916', '915', '907', '902', '901', '851', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '662', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '412', '406', '386', '384', '372', '363', '157', '8', 'Unnamed: 0')",222,188.72112329999993,2225.97265625,0.8905713228687702,0.6914498141263941,0.7909319899244333,"[[221  17]
 [ 66  93]]"
12,LogisticRegression(n_jobs=-1),"('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4167', '4163', '4147', '4135', '4015', '3968', '3964', '3902', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3808', '3793', '3785', '3781', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3274', '3267', '3265', '3255', '3214', '3211', '3145', '3143', '3134', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2884', '2876', '2873', '2872', '2828', '2806', '2787', '2764', '2720', '2719', '2711', '2708', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2082', '2080', '2060', '2051', '1993', '1981', '1978', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1834', '1804', '1796', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1628', '1620', '1590', '1578', '1565', '1551', '1537', '1482', '1479', '1476', '1449', '1437', '1435', '1418', '1398', '1365', '1355', '1325', '1283', '1270', '1232', '1218', '1210', '1194', '1178', '1150', '1148', '1095', '1012', '1005', '998', '970', '965', '956', '946', '916', '915', '907', '902', '901', '851', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '662', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '412', '406', '386', '384', '372', '363', '157', '8', 'Unnamed: 0')",222,32.810891600000105,2317.359375,0.872945404576925,0.7558528428093646,0.8161209068010076,"[[211  27]
 [ 46 113]]"
5,AdaBoostClassifier(),"('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4167', '4163', '4147', '4135', '4015', '3968', '3964', '3902', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3808', '3793', '3785', '3781', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3274', '3267', '3265', '3255', '3214', '3211', '3145', '3143', '3134', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2884', '2876', '2873', '2872', '2828', '2806', '2787', '2764', '2720', '2719', '2711', '2708', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2082', '2080', '2060', '2051', '1993', '1981', '1978', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1834', '1804', '1796', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1628', '1620', '1590', '1578', '1565', '1551', '1537', '1482', '1479', '1476', '1449', '1437', '1435', '1418', '1398', '1365', '1355', '1325', '1283', '1270', '1232', '1218', '1210', '1194', '1178', '1150', '1148', '1095', '1012', '1005', '998', '970', '965', '956', '946', '916', '915', '907', '902', '901', '851', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '662', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '412', '406', '386', '384', '372', '363', '157', '8', 'Unnamed: 0')",222,48.07645820000005,2018.31640625,0.865493367158184,0.7465753424657534,0.8136020151133502,"[[214  24]
 [ 50 109]]"
21,AdaBoostClassifier(),"('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4167', '4163', '4147', '4135', '4015', '3964', '3902', '3890', '3884', '3848', '3847', '3846', '3845', '3793', '3785', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3267', '3265', '3255', '3214', '3145', '3143', '3134', '3125', '3107', '3081', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2876', '2873', '2872', '2828', '2806', '2787', '2764', '2720', '2719', '2711', '2703', '2678', '2618', '2598', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2092', '2082', '2080', '2051', '1993', '1981', '1978', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1834', '1804', '1796', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1628', '1620', '1590', '1578', '1565', '1551', '1482', '1479', '1476', '1449', '1437', '1435', '1398', '1365', '1355', '1283', '1232', '1218', '1194', '1178', '1150', '1148', '1095', '1012', '1005', '998', '970', '965', '956', '946', '916', '915', '907', '902', '851', '814', '813', '808', '798', '791', '783', '701', '698', '666', '662', '641', '635', '623', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '406', '386', '384', 'Unnamed: 0')",194,46.88484010000002,2391.515625,0.8565879181861423,0.7412587412587412,0.8136020151133502,"[[217  21]
 [ 53 106]]"
6,GaussianNB(),"('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4167', '4163', '4147', '4135', '4015', '3968', '3964', '3902', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3808', '3793', '3785', '3781', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3274', '3267', '3265', '3255', '3214', '3211', '3145', '3143', '3134', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2884', '2876', '2873', '2872', '2828', '2806', '2787', '2764', '2720', '2719', '2711', '2708', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2082', '2080', '2060', '2051', '1993', '1981', '1978', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1834', '1804', '1796', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1628', '1620', '1590', '1578', '1565', '1551', '1537', '1482', '1479', '1476', '1449', '1437', '1435', '1418', '1398', '1365', '1355', '1325', '1283', '1270', '1232', '1218', '1210', '1194', '1178', '1150', '1148', '1095', '1012', '1005', '998', '970', '965', '956', '946', '916', '915', '907', '902', '901', '851', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '662', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '412', '406', '386', '384', '372', '363', '157', '8', 'Unnamed: 0')",222,23.425212699999975,1986.01953125,0.8069473072247767,0.5185185185185185,0.7052896725440806,"[[217  21]
 [ 96  63]]"
7,QuadraticDiscriminantAnalysis(),"('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4167', '4163', '4147', '4135', '4015', '3968', '3964', '3902', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3808', '3793', '3785', '3781', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3274', '3267', '3265', '3255', '3214', '3211', '3145', '3143', '3134', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2884', '2876', '2873', '2872', '2828', '2806', '2787', '2764', '2720', '2719', '2711', '2708', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2082', '2080', '2060', '2051', '1993', '1981', '1978', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1834', '1804', '1796', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1628', '1620', '1590', '1578', '1565', '1551', '1537', '1482', '1479', '1476', '1449', '1437', '1435', '1418', '1398', '1365', '1355', '1325', '1283', '1270', '1232', '1218', '1210', '1194', '1178', '1150', '1148', '1095', '1012', '1005', '998', '970', '965', '956', '946', '916', '915', '907', '902', '901', '851', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '662', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '412', '406', '386', '384', '372', '363', '157', '8', 'Unnamed: 0')",222,33.132646199999954,2022.80078125,0.8033930553353417,0.48535564853556484,0.690176322418136,"[[216  22]
 [101  58]]"
9,MultinomialNB(),"('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4167', '4163', '4147', '4135', '4015', '3968', '3964', '3902', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3808', '3793', '3785', '3781', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3274', '3267', '3265', '3255', '3214', '3211', '3145', '3143', '3134', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2884', '2876', '2873', '2872', '2828', '2806', '2787', '2764', '2720', '2719', '2711', '2708', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2082', '2080', '2060', '2051', '1993', '1981', '1978', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1834', '1804', '1796', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1628', '1620', '1590', '1578', '1565', '1551', '1537', '1482', '1479', '1476', '1449', '1437', '1435', '1418', '1398', '1365', '1355', '1325', '1283', '1270', '1232', '1218', '1210', '1194', '1178', '1150', '1148', '1095', '1012', '1005', '998', '970', '965', '956', '946', '916', '915', '907', '902', '901', '851', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '662', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '412', '406', '386', '384', '372', '363', '157', '8', 'Unnamed: 0')",222,30.41301980000003,2240.5390625,0.8002484012472915,0.710843373493976,0.7581863979848866,"[[183  55]
 [ 41 118]]"
0,KNeighborsClassifier(n_jobs=-1),"('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4167', '4163', '4147', '4135', '4015', '3968', '3964', '3902', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3808', '3793', '3785', '3781', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3274', '3267', '3265', '3255', '3214', '3211', '3145', '3143', '3134', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2884', '2876', '2873', '2872', '2828', '2806', '2787', '2764', '2720', '2719', '2711', '2708', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2082', '2080', '2060', '2051', '1993', '1981', '1978', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1834', '1804', '1796', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1628', '1620', '1590', '1578', '1565', '1551', '1537', '1482', '1479', '1476', '1449', '1437', '1435', '1418', '1398', '1365', '1355', '1325', '1283', '1270', '1232', '1218', '1210', '1194', '1178', '1150', '1148', '1095', '1012', '1005', '998', '970', '965', '956', '946', '916', '915', '907', '902', '901', '851', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '662', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '412', '406', '386', '384', '372', '363', '157', '8', 'Unnamed: 0')",222,73.71442100000002,1833.94921875,0.7961920617303526,0.6454183266932271,0.7758186397984886,"[[227  11]
 [ 78  81]]"
22,KNeighborsClassifier(n_jobs=-1),"('4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4167', '4163', '4015', '3968', '3902', '3890', '3884', '3848', '3846', '3845', '3808', '3793', '3785', '3781', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3365', '3337', '3323', '3320', '3291', '3274', '3267', '3265', '3255', '3214', '3145', '3134', '3125', '3122', '3107', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2884', '2876', '2873', '2872', '2806', '2764', '2720', '2719', '2711', '2708', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2080', '2060', '2051', '1981', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1834', '1804', '1796', '1782', '1736', '1688', '1667', '1656', '1639', '1628', '1590', '1578', '1565', '1551', '1537', '1482', '1479', '1476', '1449', '1418', '1398', '1355', '1325', '1283', '1270', '1218', '1210', '1194', '1178', '1150', '1148', '1095', '1012', '1005', '998', '970', '965', '956', '946', '916', '915', '907', '901', '851', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '662', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '412', '406', '386', '384', '372', '363', '157', '8', 'Unnamed: 0')",199,50.06686209999998,2432.3046875,0.7958617409227842,0.6539923954372623,0.7707808564231738,"[[220  18]
 [ 73  86]]"
3,DecisionTreeClassifier(),"('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4167', '4163', '4147', '4135', '4015', '3968', '3964', '3902', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3808', '3793', '3785', '3781', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3274', '3267', '3265', '3255', '3214', '3211', '3145', '3143', '3134', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2884', '2876', '2873', '2872', '2828', '2806', '2787', '2764', '2720', '2719', '2711', '2708', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2082', '2080', '2060', '2051', '1993', '1981', '1978', '1975', '1970', '1962', '1960', '1919', '1904', '1862', '1852', '1834', '1804', '1796', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1628', '1620', '1590', '1578', '1565', '1551', '1537', '1482', '1479', '1476', '1449', '1437', '1435', '1418', '1398', '1365', '1355', '1325', '1283', '1270', '1232', '1218', '1210', '1194', '1178', '1150', '1148', '1095', '1012', '1005', '998', '970', '965', '956', '946', '916', '915', '907', '902', '901', '851', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '662', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '480', '433', '422', '419', '415', '412', '406', '386', '384', '372', '363', '157', '8', 'Unnamed: 0')",222,41.82546679999996,1922.25390625,0.7912372496168278,0.7492063492063493,0.801007556675063,"[[200  38]
 [ 41 118]]"
25,MultinomialNB(),"('4284', '4275', '4274', '4255', '4251', '4223', '4218', '4195', '4180', '4169', '4163', '4147', '4135', '4015', '3968', '3964', '3902', '3892', '3890', '3848', '3847', '3845', '3808', '3793', '3785', '3780', '3735', '3720', '3719', '3680', '3673', '3653', '3611', '3574', '3559', '3530', '3519', '3430', '3417', '3414', '3411', '3365', '3337', '3323', '3320', '3291', '3274', '3265', '3255', '3214', '3211', '3145', '3143', '3134', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3043', '3042', '3034', '3027', '3026', '3025', '3021', '2925', '2920', '2900', '2884', '2876', '2873', '2872', '2828', '2806', '2787', '2764', '2720', '2719', '2711', '2708', '2703', '2678', '2657', '2618', '2598', '2596', '2585', '2582', '2519', '2429', '2403', '2363', '2332', '2331', '2322', '2270', '2182', '2179', '2155', '2153', '2130', '2119', '2115', '2096', '2094', '2093', '2092', '2082', '2080', '2051', '1993', '1981', '1978', '1970', '1919', '1904', '1862', '1852', '1834', '1804', '1782', '1738', '1736', '1688', '1667', '1656', '1639', '1620', '1590', '1578', '1565', '1551', '1537', '1482', '1479', '1476', '1449', '1437', '1435', '1418', '1398', '1365', '1355', '1325', '1283', '1270', '1218', '1210', '1194', '1178', '1150', '1148', '1095', '998', '970', '965', '946', '916', '915', '907', '902', '901', '844', '814', '813', '808', '798', '791', '783', '752', '701', '698', '666', '662', '641', '635', '623', '615', '599', '578', '551', '543', '540', '511', '509', '498', '487', '486', '433', '422', '419', '415', '412', '406', '386', '384', '372', '363', '157', '8', 'Unnamed: 0')",204,29.810639899999842,2428.7578125,0.7909994186353787,0.69969040247678,0.7556675062972292,"[[187  51]
 [ 46 113]]"
